listing_id,id,date,reviewer_id,reviewer_name,comments,year_month,sentiment,length,reviewer_freq,days_since_last,is_anomaly,anomaly_label,sentiment_class
323733,182049945,2017-08-13,8243616,Brooke,"The apartment is not very clean throughout... for the price they are charging, guests deserve to experience a clean apartment. When my husband opened the door to start putting our suitcases outside as we were gathering our things to leave, the housekeeper barged in through the door on us without telling us who she was and we were scared... it was very disturbing because we were asking her who she was as she was rummaging around the apartment ignoring us until finally she answered she was the housekeeper... she showed no common courtesy and she was very rude. The location is good but be cautious of the housekeeper as she may barge into the home in a very rude manner, I wouldn't feel comfortable staying here again.",2017-08,-0.9435,722,1,0.0,-1,Fake,Strong Negative
323733,279414852,2018-06-20,11310160,Jen,"If you're coming to Auatin for an event at the convention center, look no further!",2018-06,-0.3595,82,1,0.0,1,Genuine,Weak Negative
325889,626124035,2020-05-25,128003254,David,"I can’t recommend this place. It was dirty upon arrival, the grass was almost 2 feet tall, the hot tub was filthy, the floors were very dirty throughout the house. <br/><br/>I did text the owner, he responded very quickly, and sent a housekeeper to clean up, (she was dressed inappropriately). But the house was very dingy still. <br/><br/>There is no shower downstairs, only a tub. The back gate only opens about 14”, so it’s hard to get bags in..<br/><br/>$2k for 3 nights isn’t worth it. I’d much rather go to a clean hotel. <br/><br/>One of the bedrooms has no air conditioning...",2020-05,-0.2878,584,1,0.0,-1,Fake,Weak Negative
325889,612987339599955568,2022-04-25,176934774,Mark,"House was older than projected, very worn out, wood rotted on the outside and the inside is not dirty, it was filthy.  Parking is either across the street on a busy street or behind on a sketchy alleyway. <br/><br/>So dirty!  The refrigerator was covered with other people's food in both the fridge and freezer areas.  Open containers of humus, milk, and wine were left.  The host claims they were left as a gift for us, but who would eat out of open containers.  The microwave had not been cleaned for months and was covered with mold.  Cabinets, stove, and floor were absolutely filthy.  We had to clean the floor, wipe the counters off and throw away a garbage can full of open food containers.  Dishes, pans and utensils had to be washed as they were dirty.  We had a party of 7 adults and could not find another place to stay.  We spent 2 hours washing up the kitchen, fridge, floors and counters.  The house has two small bathrooms and they ask you not to use the downstairs shower so 7 people had to use one shower all weekend.  The shower upstairs had a lot of mold on it.  I reached out to host who was in denial until I sent him pictures and video of the filth we had to clean.  We use Airbnb all over the country and this is the first time we were in a very,  very dirty house.  With all the houses available in Austin, do yourself a favor and skip over this one.  They refunded us $500 for the dirty conditions.  Not a good place to go unless you like living in a pigpen.  We are not complainers, and I hate being so negative but when you have to take pictures and send them to Airbnb to get a resolution, there is a big problem.  I gave one star because you cannot put zero.  I have the proof in pictures and videos.  Stay clear!",2022-04,-0.8534,1742,1,0.0,-1,Fake,Strong Negative
329306,147758463,2017-04-28,110093980,Tricia,"The house is not accurately represented in the photos and description, which was a disappointment. I could have looked past that if it weren't for the lack of cleanliness. The towels smelled like mildew and the sheets were not fresh. We never met the host, but she did respond quickly when I asked to have the bed changed. ",2017-04,-0.1027,323,2,0.0,-1,Fake,Weak Negative
329306,159343194,2017-06-10,42600920,Philip,Angel was a very responsive host. Unfortunately we didn't get a chance to meet due to busy schedules. Her home is uniquely decorated and had everything I needed for my short stay. ,2017-06,-0.1558,180,5,0.0,-1,Fake,Weak Negative
329306,170114301,2017-07-14,6829,Barrett,"This place has a lot of reviews and many are 5 star which is why we booked it.  It's great that the host allows kitchen use and provides snacks and coffee etc., but my sense is that's why she gets the 5 stars.  But if you're looking for a nice, homey or even hip place, this isn't it.  It really feels like it's just specifically used for Airbnb guests.  Make sure you know that there are three numbered rooms there and that there are likely going to be other guests and no host.  OK location for a taste of East Austin, but doesn't feel super safe at night.  ",2017-07,-0.1759,560,1,0.0,-1,Fake,Weak Negative
329306,390606427741931829,2021-06-22,203624907,Danielle,"I was unable to stay in the air bnb. I wrote angel quickly asking to cancel with her policy offering a 50% refund <br/><br/>I was stuck in San Antonio unable to make it and to my surprise NO refund. No help from her, no help at all from AirBNB. $104 down the drain",2021-06,-0.7551,264,1,0.0,-1,Fake,Strong Negative
329306,503670489458802827,2021-11-25,374096983,Darlene,"Nice for a quick stay. Small. Very firm bed in Room 1. Bath towels were washed and soured before drying and putting them in the linen closet. As soon as the towel was damp from use, I knew just what happened. I’d made that mistake before when doing chores at home on my time instead of the way Momma expected it done. Comcast not available as mentioned. Roku remote without batteries. Needed to buy coffee grounds for ourself since the regular coffee was not replenished. It is unfortunate and very disappointing the host was out of the country and failed to replenish and verify the accommodations were as described. It’s a quaint style but not comfortable furniture. Not a good fit for me considering all I’ve mentioned. If you’re in Austin to sight see, great location. If you’re thinking of staying in for some rest and relaxation, I’d reconsider.",2021-11,-0.3124,851,2,0.0,-1,Fake,Weak Negative
329306,681148788069117183,2022-07-28,415287463,Tara,I Had To cancel due to unforeseen circumstances.<br/>I’ve never had this happen so I’m not familiar with how this works. It would’ve been nice to Receive Some Of My Money Back. That Sucked. So I Cannot Say How it was staying overnight 😳😬,2022-07,-0.5574,237,1,0.0,-1,Fake,Weak Negative
329306,821071240635542366,2023-02-06,161996335,Catarina,"Muy buen lugar, muy bonito el espacio. Solo quería las gallinas que creo que ya no existían, pero son detalles. Me gustó mucho y muy fácil de ir de patineta al centro por ejemplo.",2023-02,-0.296,179,1,0.0,1,Genuine,Weak Negative
333442,495690386542187476,2021-11-14,233823635,Sara,"Very cool, very funky property.  Off the beaten path, lots of room to spread out!",2021-11,-0.3518,81,3,0.0,-1,Fake,Weak Negative
335885,19238007,2014-09-08,8538061,Benjamin,"The listing is a little confusing, it's listed as an entire home/ apt which we had access to the entire place except the main bedroom where they sometimes stay.  This was in the documentation in the text description but I overlooked.  Additionally, there is a rule of quite outside after 10 pm which I could not find but trust it was in there somewhere.",2014-09,-0.6132,353,1,0.0,-1,Fake,Strong Negative
335945,28121069,2015-03-18,4348032,Allie,"I rented Pat's home for 3 of my employees coming to Austin for SXSW. The home was very convenient and a great place to stay for SXSW. Once they got there, and were settled, everything was fine and the girls loved the hammock in the living room. <br/><br/>Leading up to the experience wasn't quite as seamless as I have experienced with AirBnB in the past, which was a little disappointing. Pat was dealing with some personal stuff, so I will cut him some slack, but overall the process was not as smooth as expected with unforeseen costs/charges after the transaction for hotel fees/taxes, inability to drop bags off when arriving in Austin which caused some headaches and rearranging of plans, and it was quite difficult to get in touch the day or two before arriving as we were trying to finalize plans.  <br/><br/>Again, I know that he was dealing with some personal issues during this time so it is likely not how he would normally handle a rental and once we arrived everything was great.",2015-03,-0.1217,997,1,0.0,-1,Fake,Weak Negative
340045,529125061972567321,2021-12-30,421590834,Olga,Fuck,2021-12,-0.5423,4,1,0.0,-1,Fake,Weak Negative
341382,16838619,2014-08-03,8701540,Thierry,"Luke et Rachel sont vraiment très accueillants, ils nous ont mis à l'aise tout de suite et nous ont fait sentir comme chez nous.<br/>Nous avons adoré leurs 2 chats qui sont venus nous faire des calins ;) La maison est grande, la chambre et la salle de bain privée sont propres. La nuit est calme et nous avons très bien dormi. Nous avons pu utiliser la machine à laver et le sèche linge. <br/>Le quartier est calme, et sympa avec des restos (mexicains) pas très loin. La maison est bien située, pas loin de Dowtown (10 min. en voiture) et de Barton Spring (15 min. en voiture). <br/>Notre séjour a été très agréable et nous recommandons Luke et Rachel comme hôtes.",2014-08,-0.1779,667,1,0.0,-1,Fake,Weak Negative
342039,66249608,2016-03-20,59933882,Nicole,"I had a group of students stay here for half a week during SXSW. The hosts were extremely prompt to respond to all communication, and were excellent hosts to the group that stayed at the house. The students had nothing but good things to stay about the house, and the hosts. ",2016-03,-0.1923,275,1,0.0,1,Genuine,Weak Negative
